"Time (min)"	"Temperature (°C)"	"Weight (mg)"
12.97084	652.4086	8.117212
12.97917	652.8270	8.113679
12.98750	653.2430	8.110129
12.99583	653.6598	8.106594
13.00417	654.0740	8.103024
13.01250	654.4905	8.099426
13.02083	654.9075	8.095840
13.02916	655.3255	8.092231
13.03750	655.7413	8.088579
13.04584	656.1568	8.084929
13.05417	656.5736	8.081265
13.06250	656.9902	8.077606
13.07083	657.4068	8.073895
13.07916	657.8220	8.070124
13.08750	658.2374	8.066350
13.09584	658.6534	8.062587
13.10417	659.0710	8.058814
13.11250	659.4878	8.055053
13.12083	659.9032	8.051260
13.12917	660.3182	8.047464
13.13750	660.7344	8.043660
13.14583	661.1503	8.039776
13.15416	661.5674	8.035891
13.16250	661.9840	8.032034
13.17084	662.3969	8.028176
13.17917	662.8175	8.024276
13.18750	663.2328	8.020366
13.19583	663.6454	8.016406
13.20416	664.0616	8.012438
13.21250	664.4786	8.008481
13.22084	664.8954	8.004485
13.22917	665.3094	8.000514
13.23750	665.7250	7.996534
13.24583	666.1398	7.992526
13.25417	666.5556	7.988480
13.26250	666.9728	7.984410
13.27083	667.3895	7.980351
13.27916	667.8035	7.976325
13.28750	668.2196	7.972326
13.29584	668.6343	7.968295
13.30417	669.0489	7.964269
13.31250	669.4636	7.960230
13.32083	669.8810	7.956156
13.32916	670.2934	7.952088
13.33750	670.7080	7.948018
13.34584	671.1250	7.943937
13.35417	671.5400	7.939831
13.36250	671.9550	7.935665
13.37083	672.3681	7.931484
13.37917	672.7853	7.927322
13.38750	673.1996	7.923110
13.39583	673.6134	7.918879
13.40416	674.0312	7.914668
13.41250	674.4434	7.910486
13.42084	674.8600	7.906330
13.42917	675.2730	7.902178
13.43750	675.6890	7.897980
13.44583	676.1030	7.893820
13.45416	676.5186	7.889645
13.46250	676.9328	7.885454
13.47084	677.3469	7.881296
13.47917	677.7622	7.877140
13.48750	678.1761	7.872976
13.49583	678.5929	7.868756
13.50417	679.0049	7.864520
13.51250	679.4212	7.860284
13.52083	679.8326	7.856070
13.52916	680.2494	7.851835
13.53750	680.6632	7.847601
13.54584	681.0772	7.843342
13.55417	681.4922	7.839082
13.56250	681.9062	7.834837
13.57083	682.3218	7.830582
13.57916	682.7332	7.826312
13.58750	683.1500	7.822047
13.59584	683.5651	7.817774
13.60417	683.9789	7.813501
13.61250	684.3919	7.809240
13.62083	684.8074	7.804945
13.62917	685.2226	7.800619
13.63750	685.6380	7.796335
13.64583	686.0500	7.792085
13.65416	686.4658	7.787814
13.66250	686.8809	7.783559
13.67084	687.2966	7.779284
13.67917	687.7093	7.775019
13.68750	688.1257	7.770759
13.69583	688.5387	7.766482
13.70416	688.9515	7.762234
13.71250	689.3668	7.758014
13.72084	689.7804	7.753731
13.72917	690.1980	7.749408
13.73750	690.6110	7.745126
13.74583	691.0265	7.740836
13.75417	691.4414	7.736545
13.76250	691.8543	7.732263
13.77083	692.2718	7.727954
13.77916	692.6866	7.723639
13.78750	693.1005	7.719332
13.79584	693.5145	7.715046
13.80417	693.9312	7.710782
13.81250	694.3460	7.706524
13.82083	694.7597	7.702243
13.82916	695.1747	7.697966
13.83750	695.5904	7.693713
13.84584	696.0053	7.689418
13.85417	696.4215	7.685132
13.86250	696.8336	7.680879
13.87083	697.2484	7.676593
13.87917	697.6626	7.672272
13.88750	698.0795	7.667966
13.89583	698.4966	7.663680
13.90416	698.9114	7.659388
13.91250	699.3253	7.655082
13.92084	699.7412	7.650784
13.92917	700.1555	7.646544
13.93750	700.5720	7.642239
13.94583	700.9858	7.637891
13.95416	701.4031	7.633609
13.96250	701.8169	7.629340
13.97084	702.2343	7.625000
13.97917	702.6500	7.620671
13.98750	703.0630	7.616379
13.99583	703.4802	7.612099
14.00417	703.8956	7.607778
14.01250	704.3116	7.603420
14.02083	704.7260	7.599156
14.02916	705.1415	7.594916
14.03750	705.5575	7.590606
14.04584	705.9742	7.586298
14.05417	706.3897	7.582030
14.06250	706.8039	7.577718
14.07083	707.2208	7.573328
14.07916	707.6371	7.568904
14.08750	708.0538	7.564544
14.09584	708.4672	7.560178
14.10417	708.8836	7.555781
14.11250	709.3003	7.551382
14.12083	709.7176	7.547004
14.12917	710.1332	7.542597
14.13750	710.5462	7.538169
14.14583	710.9638	7.533774
14.15416	711.3798	7.529420
14.16250	711.7946	7.525078
14.17084	712.2109	7.520645
14.17917	712.6259	7.516204
14.18750	713.0420	7.511788
14.19583	713.4578	7.507350
14.20416	713.8726	7.502881
14.21250	714.2906	7.498408
14.22084	714.7032	7.493944
14.22917	715.1202	7.489440
14.23750	715.5348	7.484931
14.24583	715.9518	7.480381
14.25417	716.3657	7.475812
14.26250	716.7819	7.471270
14.27083	717.1961	7.466684
14.27916	717.6121	7.462079
14.28750	718.0276	7.457509
14.29584	718.4437	7.452950
14.30417	718.8594	7.448328
14.31250	719.2745	7.443663
14.32083	719.6900	7.439030
14.32916	720.1066	7.434397
14.33750	720.5218	7.429800
14.34584	720.9360	7.425180
14.35417	721.3530	7.420554
14.36250	721.7675	7.415926
14.37083	722.1820	7.411245
14.37917	722.5994	7.406524
14.38750	723.0147	7.401856
14.39583	723.4272	7.397218
14.40416	723.8440	7.392530
14.41250	724.2624	7.387876
14.42084	724.6770	7.383218
14.42917	725.0892	7.378534
14.43750	725.5064	7.373858
14.44583	725.9245	7.369189
14.45416	726.3368	7.364562
14.46250	726.7526	7.359978
14.47084	727.1684	7.355422
14.47917	727.5853	7.350878
14.48750	728.0019	7.346362
14.49583	728.4171	7.341872
14.50417	728.8324	7.337429
14.51250	729.2453	7.333030
14.52083	729.6640	7.328589
14.52916	730.0791	7.324228
14.53750	730.4950	7.319919
14.54584	730.9094	7.315579
14.55417	731.3249	7.311262
14.56250	731.7410	7.306984
14.57083	732.1585	7.302735
14.57916	732.5743	7.298494
14.58750	732.9911	7.294250
14.59584	733.4076	7.290020
14.60417	733.8214	7.285871
14.61250	734.2388	7.281687
14.62083	734.6570	7.277484
14.62917	735.0702	7.273339
14.63750	735.4878	7.269190
14.64583	735.9018	7.265056
14.65416	736.3190	7.260924
14.66250	736.7344	7.256811
14.67084	737.1514	7.252724
14.67917	737.5664	7.248650
14.68750	737.9835	7.244589
14.69583	738.4000	7.240530
14.70416	738.8157	7.236495
14.71250	739.2325	7.232482
14.72084	739.6480	7.228490
14.72917	740.0657	7.224500
14.73750	740.4806	7.220510
14.74583	740.8962	7.216548
14.75417	741.3139	7.212579
14.76250	741.7312	7.208610
14.77083	742.1481	7.204670
14.77916	742.5616	7.200731
14.78750	742.9770	7.196789
14.79584	743.3974	7.192856
14.80417	743.8145	7.188934
14.81250	744.2288	7.185032
14.82083	744.6439	7.181118
14.82916	745.0587	7.177215
14.83750	745.4774	7.173343
14.84584	745.8920	7.169439
14.85417	746.3097	7.165495
14.86250	746.7258	7.161600
14.87083	747.1411	7.157719
14.87917	747.5576	7.153850
14.88750	747.9745	7.149985
14.89583	748.3906	7.146118
14.90416	748.8066	7.142292
14.91250	749.2205	7.138438
14.92084	749.6388	7.134559
14.92917	750.0550	7.130734
14.93750	750.4720	7.126954
14.94583	750.8874	7.123156
14.95416	751.3044	7.119363
14.96250	751.7210	7.115575
14.97084	752.1362	7.111804
14.97917	752.5516	7.108032
14.98750	752.9687	7.104241
14.99583	753.3843	7.100494
15.00417	753.7989	7.096781
15.01250	754.2160	7.093079
15.02083	754.6352	7.089362
15.02916	755.0480	7.085664
15.03750	755.4648	7.081976
15.04584	755.8831	7.078276
15.05417	756.2978	7.074545
15.06250	756.7168	7.070820
15.07083	757.1308	7.067120
15.07916	757.5453	7.063406
15.08750	757.9644	7.059686
15.09584	758.3806	7.056000
15.10417	758.7965	7.052363
15.11250	759.2131	7.048699
15.12083	759.6290	7.045019
15.12917	760.0453	7.041362
15.13750	760.4612	7.037750
15.14583	760.8800	7.034152
15.15416	761.2919	7.030530
15.16250	761.7090	7.026934
15.17084	762.1252	7.023364
15.17917	762.5430	7.019739
15.18750	762.9571	7.016088
15.19583	763.3735	7.012485
15.20416	763.7905	7.008914
15.21250	764.2082	7.005368
15.22084	764.6222	7.001831
15.22917	765.0410	6.998262
15.23750	765.4549	6.994739
15.24583	765.8728	6.991206
15.25417	766.2886	6.987674
15.26250	766.7058	6.984168
15.27083	767.1220	6.980660
15.27916	767.5382	6.977137
15.28750	767.9542	6.973619
15.29584	768.3701	6.970093
15.30417	768.7876	6.966620
15.31250	769.2065	6.963205
15.32083	769.6202	6.959736
15.32916	770.0370	6.956295
15.33750	770.4540	6.952878
15.34584	770.8678	6.949470
15.35417	771.2848	6.946079
15.36250	771.7030	6.942688
15.37083	772.1206	6.939304
15.37917	772.5343	6.935931
15.38750	772.9529	6.932520
15.39583	773.3681	6.929122
15.40416	773.7843	6.925800
15.41250	774.2010	6.922449
15.42084	774.6171	6.919089
15.42917	775.0320	6.915746
15.43750	775.4505	6.912385
15.44583	775.8653	6.909059
15.45416	776.2824	6.905766
15.46250	776.6970	6.902468
15.47084	777.1132	6.899153
15.47917	777.5308	6.895812
15.48750	777.9476	6.892493
15.49583	778.3632	6.889205
15.50417	778.7792	6.885943
15.51250	779.1930	6.882691
15.52083	779.6109	6.879488
15.52916	780.0250	6.876311
15.53750	780.4422	6.873120
15.54584	780.8569	6.869926
15.55417	781.2751	6.866760
15.56250	781.6887	6.863634
15.57083	782.1069	6.860506
15.57916	782.5237	6.857380
15.58750	782.9408	6.854231
15.59584	783.3558	6.851088
15.60417	783.7722	6.847955
15.61250	784.1882	6.844839
15.62083	784.6018	6.841732
15.62917	785.0194	6.838650
15.63750	785.4360	6.835566
15.64583	785.8530	6.832463
15.65416	786.2674	6.829394
15.66250	786.6860	6.826355
15.67084	787.1006	6.823332
15.67917	787.5186	6.820313
15.68750	787.9329	6.817290
15.69583	788.3505	6.814265
15.70416	788.7639	6.811245
15.71250	789.1813	6.808244
15.72084	789.5995	6.805280
15.72917	790.0144	6.802344
15.73750	790.4316	6.799364
15.74583	790.8486	6.796400
15.75417	791.2640	6.793470
15.76250	791.6820	6.790564
15.77083	792.0968	6.787680
15.77916	792.5136	6.784798
15.78750	792.9290	6.781960
15.79584	793.3476	6.779121
15.80417	793.7656	6.776262
15.81250	794.1803	6.773422
15.82083	794.5978	6.770612
15.82916	795.0141	6.767810
15.83750	795.4322	6.765022
15.84584	795.8466	6.762236
15.85417	796.2639	6.759450
15.86250	796.6818	6.756680
15.87083	797.0980	6.753897
15.87917	797.5146	6.751118
15.88750	797.9322	6.748380
15.89583	798.3491	6.745664
15.90416	798.7650	6.742956
15.91250	799.1846	6.740238
15.92084	799.6010	6.737528
15.92917	800.0176	6.734859
15.93750	800.4353	6.732224
15.94583	800.8506	6.729584
15.95416	801.2671	6.726928
15.96250	801.6868	6.724297
15.97084	802.1000	6.721718
15.97917	802.5200	6.719119
15.98750	802.9374	6.716534
15.99583	803.3528	6.713970
16.00417	803.7724	6.711410
16.01250	804.1882	6.708861
16.02084	804.6034	6.706329
16.02917	805.0218	6.703821
16.03750	805.4376	6.701334
16.04584	805.8542	6.698863
16.05417	806.2724	6.696338
16.06250	806.6900	6.693853
16.07083	807.1054	6.691397
16.07916	807.5232	6.688961
16.08750	807.9392	6.686532
16.09583	808.3574	6.684076
16.10416	808.7762	6.681595
16.11250	809.1895	6.679160
16.12083	809.6090	6.676753
16.12917	810.0262	6.674371
16.13750	810.4438	6.672012
16.14584	810.8625	6.669682
16.15417	811.2765	6.667366
16.16250	811.6957	6.665024
16.17084	812.1125	6.662676
16.17917	812.5282	6.660398
16.18750	812.9450	6.658124
16.19583	813.3628	6.655850
16.20416	813.7805	6.653606
16.21250	814.1972	6.651374
16.22083	814.6134	6.649179
16.22916	815.0334	6.646945
16.23750	815.4500	6.644692
16.24583	815.8681	6.642511
16.25417	816.2832	6.640329
16.26250	816.7012	6.638116
16.27084	817.1168	6.635976
16.27917	817.5345	6.633853
16.28750	817.9512	6.631725
16.29584	818.3690	6.629579
16.30417	818.7856	6.627411
16.31250	819.2000	6.625312
16.32083	819.6206	6.623264
16.32916	820.0375	6.621209
16.33750	820.4531	6.619182
16.34583	820.8684	6.617178
16.35416	821.2866	6.615156
16.36250	821.7051	6.613134
16.37083	822.1208	6.611142
16.37917	822.5379	6.609197
16.38750	822.9562	6.607288
16.39584	823.3739	6.605350
16.40417	823.7906	6.603402
16.41250	824.2075	6.601474
16.42084	824.6222	6.599575
16.42917	825.0434	6.597716
16.43750	825.4574	6.595836
16.44583	825.8741	6.593962
16.45416	826.2920	6.592095
16.46250	826.7072	6.590230
16.47083	827.1268	6.588384
16.47916	827.5444	6.586575
16.48750	827.9582	6.584776
16.49583	828.3766	6.582988
16.50417	828.7928	6.581199
16.51250	829.2082	6.579389
16.52084	829.6275	6.577637
16.52917	830.0424	6.575926
16.53750	830.4594	6.574201
16.54584	830.8766	6.572486
16.55417	831.2907	6.570784
16.56250	831.7108	6.569112
16.57083	832.1270	6.567429
16.57916	832.5420	6.565728
16.58750	832.9601	6.564070
16.59583	833.3760	6.562418
16.60416	833.7910	6.560750
16.61250	834.2090	6.559071
16.62083	834.6260	6.557422
16.62917	835.0425	6.555800
16.63750	835.4581	6.554197
16.64584	835.8758	6.552579
16.65417	836.2929	6.551013
16.66250	836.7088	6.549492
16.67084	837.1256	6.547952
16.67917	837.5430	6.546426
16.68750	837.9560	6.544928
16.69583	838.3747	6.543438
16.70416	838.7914	6.541988
16.71250	839.2079	6.540537
16.72083	839.6250	6.539062
16.72916	840.0400	6.537607
16.73750	840.4569	6.536162
16.74583	840.8744	6.534720
16.75417	841.2921	6.533250
16.76250	841.7061	6.531786
16.77084	842.1234	6.530356
16.77917	842.5388	6.528912
16.78750	842.9562	6.527449
16.79584	843.3734	6.526012
16.80417	843.7886	6.524610
16.81250	844.2046	6.523234
16.82083	844.6220	6.521860
16.82916	845.0350	6.520480
16.83750	845.4538	6.519143
16.84583	845.8704	6.517840
16.85416	846.2868	6.516543
16.86250	846.7022	6.515290
16.87083	847.1184	6.514040
16.87917	847.5344	6.512771
16.88750	847.9528	6.511506
16.89584	848.3648	6.510229
16.90417	848.7839	6.508968
16.91250	849.1984	6.507734
16.92084	849.6132	6.506509
16.92917	850.0301	6.505288
16.93750	850.4454	6.504078
16.94583	850.8606	6.502854
16.95416	851.2775	6.501641
16.96250	851.6920	6.500458
16.97083	852.1080	6.499280
16.97916	852.5253	6.498102
16.98750	852.9387	6.496928
16.99583	853.3543	6.495746
17.00417	853.7700	6.494575
17.01250	854.1841	6.493413
17.02084	854.5988	6.492235
17.02917	855.0166	6.491098
17.03750	855.4316	6.489963
17.04584	855.8452	6.488828
17.05417	856.2618	6.487688
17.06250	856.6780	6.486539
17.07083	857.0914	6.485386
17.07916	857.5094	6.484248
17.08750	857.9232	6.483130
17.09583	858.3406	6.482030
17.10416	858.7528	6.480940
17.11250	859.1691	6.479843
17.12083	859.5849	6.478746
17.12917	860.0001	6.477658
17.13750	860.4144	6.476581
17.14584	860.8292	6.475528
17.15417	861.2459	6.474509
17.16250	861.6601	6.473489
17.17084	862.0744	6.472461
17.17917	862.4899	6.471445
17.18750	862.9055	6.470440
17.19583	863.3210	6.469414
17.20416	863.7356	6.468395
17.21250	864.1519	6.467370
17.22083	864.5657	6.466339
17.22916	864.9809	6.465313
17.23750	865.3955	6.464292
17.24583	865.8124	6.463303
17.25417	866.2250	6.462326
17.26250	866.6414	6.461335
17.27084	867.0592	6.460337
17.27917	867.4696	6.459340
17.28750	867.8862	6.458354
17.29584	868.3003	6.457395
17.30417	868.7166	6.456440
17.31250	869.1319	6.455474
17.32083	869.5445	6.454516
17.32916	869.9613	6.453559
17.33750	870.3772	6.452605
17.34583	870.7895	6.451644
17.35416	871.2056	6.450672
17.36250	871.6205	6.449734
17.37083	872.0375	6.448809
17.37917	872.4499	6.447873
17.38750	872.8674	6.446931
17.39584	873.2813	6.446039
17.40417	873.6975	6.445122
17.41250	874.1134	6.444186
17.42084	874.5270	6.443237
17.42917	874.9425	6.442274
17.43750	875.3558	6.441342
17.44583	875.7731	6.440420
17.45416	876.1875	6.439489
17.46250	876.6039	6.438578
17.47083	877.0191	6.437690
17.47916	877.4340	6.436782
17.48750	877.8489	6.435865
17.49583	878.2640	6.434926
17.50417	878.6801	6.434018
17.51250	879.0962	6.433156
17.52084	879.5103	6.432273
17.52917	879.9268	6.431406
17.53750	880.3424	6.430544
17.54584	880.7538	6.429693
17.55417	881.1687	6.428838
17.56250	881.5850	6.427963
17.57083	881.9994	6.427090
17.57916	882.4152	6.426236
17.58750	882.8296	6.425390
17.59583	883.2453	6.424521
17.60416	883.6609	6.423666
17.61250	884.0786	6.422814
17.62083	884.4926	6.421955
17.62917	884.9108	6.421098
17.63750	885.3231	6.420240
17.64584	885.7402	6.419418
17.65417	886.1551	6.418614
17.66250	886.5725	6.417829
17.67084	886.9887	6.417014
17.67917	887.4032	6.416224
17.68750	887.8218	6.415457
17.69583	888.2356	6.414654
17.70416	888.6499	6.413839
17.71250	889.0675	6.413004
17.72083	889.4844	6.412195
17.72916	889.8991	6.411404
17.73750	890.3158	6.410611
17.74583	890.7320	6.409824
17.75417	891.1470	6.409054
17.76250	891.5644	6.408270
17.77084	891.9801	6.407480
17.77917	892.3961	6.406690
17.78750	892.8124	6.405941
17.79584	893.2269	6.405212
17.80417	893.6452	6.404459
17.81250	894.0613	6.403680
17.82083	894.4756	6.402921
17.82916	894.8938	6.402148
17.83750	895.3111	6.401371
17.84583	895.7275	6.400611
17.85416	896.1420	6.399838
17.86250	896.5575	6.399090
17.87083	896.9759	6.398300
17.87917	897.3942	6.397482
17.88750	897.8095	6.396726
17.89584	898.2250	6.395972
17.90417	898.6369	6.395210
17.91250	899.0518	6.394453
17.92084	899.4718	6.393730
17.92917	899.8914	6.392954
17.93750	900.3082	6.392174
17.94583	900.7242	6.391428
17.95416	901.1378	6.390700
17.96250	901.5545	6.390008
17.97083	901.9722	6.389268
17.97916	902.3875	6.388540
17.98750	902.8031	6.387816
17.99583	903.2197	6.387076
18.00417	903.6374	6.386310
18.01250	904.0509	6.385608
18.02084	904.4703	6.384922
18.02917	904.8856	6.384182
18.03750	905.3019	6.383459
18.04584	905.7205	6.382724
18.05417	906.1334	6.382000
18.06250	906.5528	6.381265
18.07083	906.9691	6.380535
18.07916	907.3837	6.379830
18.08750	907.8000	6.379133
18.09583	908.2172	6.378450
18.10416	908.6338	6.377745
18.11250	909.0497	6.377047
18.12083	909.4652	6.376348
18.12917	909.8828	6.375654
18.13750	910.2981	6.374948
18.14584	910.7169	6.374238
18.15417	911.1319	6.373528
18.16250	911.5476	6.372812
18.17084	911.9626	6.372072
18.17917	912.3805	6.371328
18.18750	912.7959	6.370634
18.19583	913.2113	6.369946
18.20416	913.6294	6.369263
18.21250	914.0444	6.368554
18.22083	914.4613	6.367857
18.22916	914.8759	6.367187
18.23750	915.2931	6.366514
18.24583	915.7106	6.365856
18.25417	916.1244	6.365198
18.26250	916.5399	6.364520
18.27084	916.9566	6.363814
18.27917	917.3736	6.363150
18.28750	917.7879	6.362500
18.29584	918.2047	6.361848
18.30417	918.6225	6.361186
18.31250	919.0370	6.360500
18.32083	919.4539	6.359817
18.32916	919.8684	6.359132
18.33750	920.2856	6.358496
18.34583	920.7018	6.357859
18.35416	921.1166	6.357144
18.36250	921.5338	6.356418
18.37083	921.9481	6.355690
18.37917	922.3662	6.354988
18.38750	922.7781	6.354329
18.39584	923.1992	6.353660
18.40417	923.6119	6.352978
18.41250	924.0316	6.352283
18.42084	924.4466	6.351531
18.42917	924.8609	6.350785
18.43750	925.2801	6.350144
18.44583	925.6944	6.349452
18.45416	926.1106	6.348742
18.46250	926.5274	6.348076
18.47083	926.9446	6.347380
18.47916	927.3606	6.346705
18.48750	927.7782	6.346044
18.49583	928.1913	6.345395
18.50417	928.6088	6.344797
18.51250	929.0250	6.344197
18.52084	929.4422	6.343530
18.52917	929.8588	6.342926
18.53750	930.2755	6.342351
18.54584	930.6912	6.341696
18.55417	931.1062	6.341041
18.56250	931.5241	6.340390
18.57083	931.9398	6.339737
18.57916	932.3543	6.339082
18.58750	932.7709	6.338425
18.59583	933.1879	6.337781
18.60416	933.6025	6.337158
18.61250	934.0192	6.336498
18.62083	934.4338	6.335818
18.62917	934.8506	6.335166
18.63750	935.2695	6.334536
18.64584	935.6834	6.333889
18.65417	936.1001	6.333206
18.66250	936.5136	6.332560
18.67084	936.9326	6.331890
18.67917	937.3488	6.331226
18.68750	937.7645	6.330586
18.69583	938.1801	6.329914
18.70416	938.5965	6.329265
18.71250	939.0118	6.328657
18.72083	939.4285	6.328015
18.72916	939.8422	6.327371
18.73750	940.2574	6.326746
18.74583	940.6732	6.326070
18.75417	941.0894	6.325408
18.76250	941.5056	6.324739
18.77084	941.9219	6.324062
18.77917	942.3356	6.323416
18.78750	942.7516	6.322780
18.79584	943.1676	6.322146
18.80417	943.5834	6.321485
18.81250	943.9975	6.320816
18.82083	944.4156	6.320190
18.82916	944.8306	6.319589
18.83750	945.2455	6.318982
18.84583	945.6598	6.318386
18.85416	946.0762	6.317804
18.86250	946.4928	6.317211
18.87083	946.9074	6.316580
18.87917	947.3230	6.315892
18.88750	947.7391	6.315234
18.89584	948.1524	6.314624
18.90417	948.5695	6.313946
18.91250	948.9848	6.313264
18.92084	949.4007	6.312645
18.92917	949.8179	6.311996
18.93750	950.2321	6.311329
18.94583	950.6481	6.310700
18.95416	951.0650	6.310086
18.96250	951.4809	6.309492
18.97083	951.8957	6.308904
18.97916	952.3130	6.308290
18.98750	952.7275	6.307720
18.99583	953.1449	6.307144
19.00417	953.5590	6.306530
19.01250	953.9730	6.305930
19.02084	954.3895	6.305340
19.02917	954.8039	6.304729
19.03750	955.2202	6.304090
19.04584	955.6341	6.303419
19.05417	956.0534	6.302748
19.06250	956.4678	6.302124
19.07083	956.8856	6.301482
19.07916	957.2992	6.300870
19.08750	957.7168	6.300220
19.09583	958.1297	6.299560
19.10416	958.5459	6.298912
19.11250	958.9618	6.298260
19.12083	959.3789	6.297608
19.12917	959.7944	6.297008
19.13750	960.2119	6.296406
19.14584	960.6274	6.295742
19.15417	961.0419	6.295097
19.16250	961.4575	6.294430
19.17084	961.8738	6.293775
19.17917	962.2894	6.293116
19.18750	962.7058	6.292456
19.19583	963.1212	6.291840
19.20416	963.5368	6.291242
19.21250	963.9543	6.290618
19.22083	964.3682	6.290027
19.22916	964.7858	6.289448
19.23750	965.2025	6.288842
19.24583	965.6170	6.288234
19.25417	966.0305	6.287630
19.26250	966.4495	6.287036
19.27084	966.8660	6.286436
19.27917	967.2824	6.285806
19.28750	967.6981	6.285168
19.29584	968.1112	6.284541
19.30417	968.5274	6.283889
19.31250	968.9444	6.283229
19.32083	969.3582	6.282572
19.32916	969.7728	6.281910
19.33750	970.1884	6.281215
19.34583	970.6016	6.280524
19.35416	971.0199	6.279841
19.36250	971.4360	6.279157
19.37083	971.8507	6.278503
19.37917	972.2688	6.277826
19.38750	972.6858	6.277160
19.39584	973.1003	6.276503
19.40417	973.5166	6.275886
19.41250	973.9340	6.275280
19.42084	974.3478	6.274704
19.42917	974.7675	6.274112
19.43750	975.1822	6.273500
19.44583	975.5976	6.272891
19.45416	976.0125	6.272256
19.46250	976.4299	6.271655
19.47083	976.8444	6.271038
19.47916	977.2622	6.270428
19.48750	977.6761	6.269806
