Time (min)	Temperature (C)	Weight (mg)
7.329168	156.3744	11.05534
7.3375	156.5362	11.05524
7.345834	156.6991	11.0552
7.354166	156.8605	11.05516
7.3625	157.0223	11.05519
7.370834	157.1851	11.05522
7.379166	157.3454	11.05526
7.3875	157.5059	11.05536
7.395834	157.6668	11.05552
7.404166	157.8287	11.05577
7.4125	157.9913	11.05604
7.420832	158.1514	11.05628
7.429168	158.3109	11.05644
7.4375	158.4732	11.05654
7.445832	158.634	11.05654
7.454168	158.794	11.05641
7.4625	158.9514	11.05624
7.470834	159.1108	11.05588
7.479166	159.2702	11.05526
7.4875	159.4316	11.05449
7.495834	159.5889	11.05356
7.504166	159.7515	11.05246
7.5125	159.9091	11.05126
7.520834	160.0712	11.04997
7.529166	160.2268	11.04859
7.5375	160.389	11.04721
7.545832	160.5466	11.0457
7.554168	160.7086	11.04423
7.5625	160.8664	11.04279
7.570832	161.0299	11.04139
7.579168	161.1882	11.04008
7.5875	161.3492	11.03888
7.595834	161.5151	11.03777
7.604166	161.6749	11.03677
7.6125	161.8345	11.03587
7.620834	161.9969	11.03506
7.629166	162.1606	11.03434
7.6375	162.3249	11.03371
7.645834	162.4868	11.03319
7.654166	162.6495	11.03276
7.6625	162.8149	11.03234
7.670832	162.9791	11.03199
7.679168	163.1458	11.03168
7.6875	163.3107	11.03144
7.695832	163.4732	11.03122
7.704168	163.6391	11.03103
7.7125	163.8045	11.03087
7.720834	163.9742	11.03068
7.729166	164.139	11.03046
7.7375	164.3037	11.03022
7.745834	164.4737	11.03012
7.754166	164.6378	11.0299
7.7625	164.8091	11.02972
7.770834	164.9763	11.02954
7.779166	165.1453	11.02937
7.7875	165.3122	11.02921
7.795832	165.4829	11.02906
7.804168	165.6504	11.02897
7.8125	165.8201	11.0289
7.820832	165.9907	11.02888
7.829168	166.1569	11.02877
7.8375	166.3296	11.02877
7.845834	166.4949	11.02873
7.854166	166.6649	11.02868
7.8625	166.83	11.02861
7.870834	167.0017	11.02855
7.879166	167.1707	11.0285
7.8875	167.3439	11.02843
7.895834	167.5171	11.02838
7.904166	167.6833	11.0283
7.9125	167.8567	11.02825
7.920832	168.0299	11.02821
7.929168	168.2088	11.02817
7.9375	168.3798	11.02817
7.945832	168.5517	11.02815
7.954168	168.7216	11.0281
7.9625	168.8949	11.02804
7.970834	169.067	11.02801
7.979166	169.2384	11.02797
7.9875	169.4109	11.02794
7.995834	169.5814	11.02787
8.004166	169.7548	11.02784
8.0125	169.9259	11.0278
8.020832	170.0986	11.02771
8.029166	170.2709	11.02766
8.0375	170.4448	11.02764
8.045834	170.6153	11.02764
8.054168	170.7858	11.02763
8.0625	170.9614	11.02763
8.070832	171.133	11.02762
8.079166	171.3054	11.02761
8.0875	171.4768	11.02757
8.095834	171.65	11.02754
8.104168	171.8224	11.02751
8.1125	171.9967	11.02744
8.120834	172.1664	11.02734
8.129166	172.3403	11.02721
8.1375	172.514	11.02707
8.145832	172.6881	11.02693
8.154166	172.8586	11.0268
8.1625	173.0296	11.02666
8.170834	173.2028	11.02652
8.179168	173.3745	11.02637
8.1875	173.5475	11.02625
8.195832	173.7218	11.02614
8.204166	173.8953	11.02607
8.2125	174.0669	11.02592
8.220834	174.2404	11.02576
8.229168	174.4108	11.02564
8.2375	174.5854	11.02551
8.245834	174.7588	11.0254
8.254166	174.9316	11.02528
8.2625	175.103	11.02516
8.270832	175.2762	11.02502
8.279166	175.4488	11.02488
8.2875	175.6218	11.02473
8.295834	175.7914	11.02466
8.304168	175.968	11.02459
8.3125	176.1391	11.02446
8.320832	176.3138	11.02432
8.329166	176.4864	11.02415
8.3375	176.6551	11.02401
8.345834	176.828	11.02386
8.354168	177.0019	11.02371
8.3625	177.1741	11.02353
8.370834	177.3465	11.02337
8.379166	177.5211	11.0232
8.3875	177.692	11.02301
8.395832	177.8693	11.02275
8.404166	178.0507	11.02259
8.4125	178.2235	11.02243
8.420834	178.3966	11.02223
8.429168	178.5702	11.02206
8.4375	178.7395	11.02189
8.445832	178.9136	11.02177
8.454166	179.0833	11.0216
8.4625	179.2569	11.02144
8.470834	179.4281	11.02134
8.479168	179.6007	11.0213
8.4875	179.7726	11.02117
8.495834	179.9371	11.02104
8.504166	180.1076	11.02092
8.5125	180.2806	11.02076
8.520832	180.4515	11.02064
8.529166	180.6206	11.02052
8.5375	180.7981	11.0204
8.545834	180.9646	11.0203
8.554168	181.1436	11.02017
8.5625	181.3093	11.02004
8.570832	181.4822	11.01991
8.579166	181.652	11.01976
8.5875	181.8244	11.01962
8.595834	182.0005	11.01952
8.604168	182.1711	11.01936
8.6125	182.3406	11.01919
8.620834	182.5136	11.01903
8.629166	182.6881	11.01886
8.6375	182.8609	11.01868
8.645832	183.0316	11.01848
8.654166	183.2027	11.0183
8.6625	183.373	11.01816
8.670834	183.5456	11.01801
8.679168	183.7146	11.01783
8.6875	183.8875	11.01764
8.695832	184.0584	11.01751
8.704166	184.2327	11.01736
8.7125	184.4004	11.01718
8.720834	184.5748	11.01704
8.729168	184.7436	11.01691
8.7375	184.9185	11.01675
8.745834	185.0868	11.01661
8.754166	185.2582	11.01647
8.7625	185.4284	11.01634
8.770832	185.6012	11.0162
8.779166	185.7735	11.01606
8.7875	185.9444	11.01594
8.795834	186.1142	11.01581
8.804168	186.2867	11.0156
8.8125	186.4604	11.01543
8.820832	186.6291	11.01528
8.829166	186.7995	11.01511
8.8375	186.9716	11.01494
8.845834	187.1427	11.0147
8.854168	187.3117	11.01449
8.8625	187.4841	11.0143
8.870834	187.6573	11.01408
8.879166	187.8262	11.0139
8.8875	187.9975	11.01376
8.895832	188.167	11.01361
8.904166	188.3403	11.01344
8.9125	188.5106	11.01325
8.920834	188.6834	11.01304
8.929168	188.852	11.01296
8.9375	189.0232	11.01287
8.945832	189.1939	11.01266
8.954166	189.3712	11.0125
8.9625	189.5337	11.01236
8.970834	189.7055	11.01218
8.979168	189.8729	11.01202
8.9875	190.0458	11.01189
8.995834	190.2172	11.01173
9.004166	190.3873	11.01162
9.0125	190.5584	11.01142
9.020832	190.727	11.01125
9.029166	190.8974	11.01114
9.0375	191.0694	11.01096
9.045834	191.2375	11.01076
9.054168	191.4091	11.01059
9.0625	191.5818	11.01035
9.070832	191.7502	11.01012
9.079166	191.932	11.00991
9.0875	192.1035	11.00969
9.095834	192.2715	11.00948
9.104168	192.4444	11.00924
9.1125	192.6132	11.00902
9.120834	192.7835	11.00883
9.129166	192.954	11.00868
9.1375	193.1238	11.00853
9.145832	193.2943	11.00842
9.154166	193.4631	11.00831
9.1625	193.6347	11.00818
9.170834	193.7983	11.00808
9.179168	193.9661	11.00798
9.1875	194.1342	11.00787
9.195832	194.3041	11.00771
9.204166	194.4715	11.00768
9.2125	194.6439	11.00752
9.220834	194.813	11.00738
9.229168	194.9848	11.00722
9.2375	195.1548	11.00708
9.245834	195.3242	11.00693
9.254166	195.4948	11.00677
9.2625	195.6644	11.00662
9.270832	195.8334	11.00647
9.279166	196.0066	11.00638
9.2875	196.1758	11.00617
9.295834	196.3451	11.00605
9.304168	196.5128	11.00588
9.3125	196.6862	11.00573
9.320832	196.8535	11.00556
9.329166	197.0241	11.00541
9.3375	197.1926	11.00527
9.345834	197.3616	11.00515
9.354168	197.5324	11.005
9.3625	197.7037	11.00483
9.370834	197.8736	11.00466
9.379166	198.0431	11.00451
9.3875	198.2232	11.00436
9.395832	198.3942	11.0042
9.404166	198.5618	11.00404
9.4125	198.7317	11.00389
9.420834	198.9017	11.0037
9.429168	199.0741	11.00349
9.4375	199.2372	11.00334
9.445832	199.3991	11.0032
9.454166	199.5701	11.00302
9.4625	199.7379	11.00284
9.470834	199.9102	11.00269
9.479168	200.0768	11.00254
9.4875	200.2464	11.00241
9.495834	200.42	11.00227
9.504166	200.5891	11.00212
9.5125	200.7576	11.00196
9.520832	200.9253	11.00173
9.529166	201.0957	11.00158
9.5375	201.2652	11.00142
9.545834	201.4363	11.0012
9.554168	201.602	11.001
9.5625	201.7737	11.00084
9.570832	201.9455	11.00067
9.579166	202.1124	11.00048
9.5875	202.2849	11.00032
9.595834	202.452	11.00017
9.604168	202.624	11.00007
9.6125	202.7942	10.99992
9.620834	202.9612	10.99978
9.629166	203.1302	10.99969
9.6375	203.3012	10.99957
9.645832	203.4688	10.99944
9.654166	203.6412	10.9993
9.6625	203.811	10.99916
9.670834	203.9799	10.99902
9.679168	204.1521	10.99885
9.6875	204.3161	10.99871
9.695832	204.4879	10.9985
9.704166	204.6572	10.99833
9.7125	204.8264	10.99821
9.720834	204.9962	10.99806
9.729168	205.1649	10.99788
9.7375	205.3354	10.99772
9.745834	205.5058	10.99758
9.754166	205.673	10.99743
9.7625	205.8432	10.99728
9.770832	206.0139	10.99708
9.779166	206.1816	10.99693
9.7875	206.3495	10.9968
9.795834	206.5195	10.9966
9.804168	206.6901	10.99642
9.8125	206.8596	10.99625
9.820832	207.0286	10.9961
9.829166	207.1989	10.99591
9.8375	207.3789	10.99576
9.845834	207.5452	10.99563
9.854168	207.7039	10.99552
9.8625	207.8752	10.99542
9.870834	208.0434	10.99532
9.879166	208.2128	10.9952
9.8875	208.3821	10.99509
9.895832	208.5491	10.99497
9.904166	208.7198	10.99482
9.9125	208.8906	10.99468
9.920834	209.0602	10.99452
9.929168	209.2294	10.99436
9.9375	209.3994	10.99423
9.945832	209.5699	10.9941
9.954166	209.7362	10.99393
9.9625	209.907	10.99379
9.970834	210.0776	10.99363
9.979168	210.2447	10.99345
9.9875	210.4124	10.99324
9.995834	210.5841	10.99312
10.00417	210.755	10.99296
10.0125	210.9239	10.99278
10.02083	211.0922	10.99262
10.02917	211.2638	10.99244
10.0375	211.4312	10.99228
10.04583	211.5988	10.9921
10.05417	211.7674	10.99196
10.0625	211.939	10.99185
10.07083	212.1121	10.99177
10.07917	212.2792	10.99159
10.0875	212.4455	10.99146
10.09583	212.6158	10.9913
10.10417	212.7858	10.99114
10.1125	212.9578	10.99096
10.12083	213.1236	10.99078
10.12917	213.2944	10.99061
10.1375	213.4642	10.99045
10.14583	213.6353	10.99028
10.15417	213.8047	10.9901
10.1625	213.9742	10.98993
10.17083	214.1452	10.98978
10.17917	214.3138	10.98968
10.1875	214.4813	10.98951
10.19583	214.6506	10.98936
10.20417	214.8209	10.98923
10.2125	214.9912	10.98907
10.22083	215.1594	10.98892
10.22917	215.328	10.98876
10.2375	215.4991	10.9886
10.24583	215.6668	10.98845
10.25417	215.8384	10.98829
10.2625	216.0076	10.9881
10.27083	216.1761	10.98798
10.27917	216.346	10.98776
10.2875	216.5167	10.98759
10.29583	216.6876	10.98749
10.30417	216.8554	10.9873
10.3125	217.0274	10.98714
10.32083	217.1964	10.98701
10.32917	217.3655	10.98686
10.3375	217.5308	10.98672
10.34583	217.701	10.98659
10.35417	217.8715	10.98642
10.3625	218.04	10.98631
10.37083	218.21	10.98611
10.37917	218.3803	10.98596
10.3875	218.548	10.9858
10.39583	218.7175	10.98563
10.40417	218.8872	10.98545
10.4125	219.0572	10.98528
10.42083	219.2265	10.98512
10.42917	219.3979	10.98493
10.4375	219.5653	10.98477
10.44583	219.734	10.98462
10.45417	219.9068	10.9845
10.4625	220.0738	10.98433
10.47083	220.2444	10.98418
10.47917	220.4168	10.984
10.4875	220.5824	10.98383
10.49584	220.7515	10.98367
10.50416	220.9218	10.98347
10.5125	221.092	10.9833
10.52083	221.2634	10.9831
10.52916	221.4271	10.98295
10.5375	221.598	10.9828
10.54584	221.768	10.98258
10.55417	221.9393	10.98244
10.5625	222.1063	10.9823
10.57083	222.2742	10.98216
10.57916	222.4437	10.982
10.5875	222.6154	10.98184
10.59584	222.7867	10.98165
10.60417	222.9531	10.98153
10.6125	223.1216	10.98134
10.62084	223.293	10.98114
10.62916	223.46	10.98096
10.6375	223.6289	10.98075
10.64583	223.7988	10.98061
10.65416	223.9658	10.98037
10.6625	224.1358	10.98018
10.67084	224.3066	10.98002
10.67917	224.4765	10.97989
10.6875	224.6459	10.97966
10.69583	224.8144	10.97952
10.70416	224.9875	10.97937
10.7125	225.1524	10.97924
10.72084	225.3207	10.9791
10.72917	225.4923	10.97894
10.7375	225.6638	10.97882
10.74584	225.8317	10.97866
10.75416	226.002	10.97846
10.7625	226.1708	10.97828
10.77083	226.339	10.97809
10.77916	226.5072	10.97788
10.7875	226.6774	10.97772
10.79584	226.8448	10.97748
10.80417	227.0164	10.97728
10.8125	227.1861	10.97704
10.82083	227.3526	10.97684
10.82916	227.5237	10.97661
10.8375	227.6935	10.97643
10.84584	227.8612	10.97624
10.85417	228.032	10.97605
10.8625	228.1998	10.97582
10.87084	228.3674	10.97557
10.87916	228.541	10.97539
10.8875	228.7086	10.9752
10.89583	228.877	10.97502
10.90416	229.045	10.97478
10.9125	229.2178	10.97456
10.92084	229.385	10.97434
10.92917	229.5542	10.97415
10.9375	229.7244	10.97401
10.94583	229.8932	10.97384
10.95416	230.0596	10.97369
10.9625	230.2312	10.97355
10.97084	230.4001	10.97343
10.97917	230.5718	10.9733
10.9875	230.7361	10.97318
10.99584	230.9083	10.97308
11.00416	231.0768	10.97295
11.0125	231.2473	10.9728
11.02083	231.4142	10.97261
11.02916	231.586	10.97242
11.0375	231.7544	10.97224
11.04584	231.923	10.97201
11.05417	232.0902	10.97176
11.0625	232.2619	10.9715
11.07083	232.4303	10.97132
11.07916	232.5984	10.9711
11.0875	232.7699	10.97088
11.09584	232.9372	10.97065
11.10417	233.1035	10.97044
11.1125	233.2716	10.97026
11.12084	233.4454	10.97007
11.12916	233.6141	10.9699
11.1375	233.784	10.96973
11.14583	233.9533	10.96954
11.15416	234.1202	10.96935
11.1625	234.2911	10.96917
11.17084	234.4586	10.96898
11.17917	234.6308	10.9688
11.1875	234.798	10.96861
11.19583	234.9636	10.96841
11.20416	235.1372	10.96819
11.2125	235.3037	10.96799
11.22084	235.4729	10.96778
11.22917	235.6414	10.96759
11.2375	235.8096	10.96737
11.24584	235.9824	10.96714
11.25416	236.1486	10.96694
11.2625	236.3195	10.9667
11.27083	236.4875	10.96648
11.27916	236.6536	10.96628
11.2875	236.8248	10.96606
11.29584	236.9945	10.96586
11.30417	237.1636	10.96565
11.3125	237.331	10.96542
11.32083	237.4998	10.9652
11.32916	237.6681	10.96496
11.3375	237.8371	10.96469
11.34584	238.0054	10.96449
11.35417	238.1736	10.9643
11.3625	238.3448	10.96403
11.37084	238.5152	10.96379
11.37916	238.6818	10.96354
11.3875	238.8506	10.96332
11.39583	239.0202	10.96311
11.40416	239.191	10.96293
11.4125	239.3566	10.96275
11.42084	239.5273	10.96259
11.42917	239.6992	10.96239
11.4375	239.8634	10.96214
11.44583	240.0332	10.96198
11.45416	240.2024	10.96179
11.4625	240.3707	10.96158
11.47084	240.5451	10.96138
11.47917	240.7075	10.9612
11.4875	240.8784	10.96098
11.49584	241.0456	10.96073
11.50416	241.2153	10.96052
11.5125	241.3834	10.9603
11.52083	241.5515	10.96008
11.52916	241.7211	10.95985
11.5375	241.8884	10.95962
11.54584	242.0672	10.95938
11.55417	242.2392	10.95913
11.5625	242.4083	10.95888
11.57083	242.5682	10.9586
11.57916	242.732	10.95837
11.5875	242.9033	10.95813
11.59584	243.0713	10.95792
11.60417	243.2512	10.95769
11.6125	243.4186	10.95745
11.62084	243.588	10.95722
11.62916	243.76	10.95698
11.6375	243.9257	10.95676
11.64583	244.0957	10.95652
11.65416	244.2623	10.95631
11.6625	244.4298	10.95609
11.67084	244.5965	10.95587
11.67917	244.7676	10.95561
11.6875	244.9378	10.95537
11.69583	245.1056	10.95506
11.70416	245.2691	10.95482
11.7125	245.4319	10.95457
11.72084	245.6016	10.95434
11.72917	245.77	10.95412
11.7375	245.9385	10.95386
11.74584	246.1056	10.95358
11.75416	246.2762	10.95333
11.7625	246.4426	10.9531
11.77083	246.6119	10.95287
11.77916	246.782	10.9527
11.7875	246.9518	10.95243
11.79584	247.1186	10.9522
11.80417	247.2872	10.95195
11.8125	247.4554	10.9517
11.82083	247.6223	10.95147
11.82916	247.7927	10.95124
11.8375	247.961	10.951
11.84584	248.1307	10.95074
11.85417	248.2984	10.95049
11.8625	248.4674	10.95026
11.87084	248.6361	10.95002
11.87916	248.8035	10.94979
11.8875	248.9719	10.94946
11.89583	249.142	10.94919
11.90416	249.3076	10.94897
11.9125	249.4786	10.94868
11.92084	249.6468	10.9484
11.92917	249.8176	10.94811
11.9375	249.9951	10.94784
11.94583	250.1613	10.94757
11.95416	250.3278	10.94731
11.9625	250.4986	10.94706
11.97084	250.6673	10.94686
11.97917	250.8344	10.94659
11.9875	251.0031	10.94628
11.99584	251.1734	10.94604
12.00416	251.3373	10.9458
12.0125	251.5081	10.94557
12.02083	251.6694	10.94534
12.02916	251.8358	10.94509
12.0375	252.004	10.94484
12.04584	252.1724	10.94456
12.05417	252.34	10.9443
12.0625	252.5086	10.94406
12.07083	252.6778	10.9438
12.07916	252.8433	10.94355
12.0875	253.0132	10.94329
12.09584	253.1822	10.94296
12.10417	253.3498	10.94268
12.1125	253.5202	10.94236
12.12084	253.6864	10.94206
12.12916	253.8568	10.94178
12.1375	254.022	10.94149
12.14583	254.1922	10.94122
12.15416	254.361	10.94095
12.1625	254.5278	10.94068
12.17084	254.6963	10.94042
12.17917	254.866	10.94018
12.1875	255.0337	10.93992
12.19583	255.2013	10.93968
12.20416	255.3701	10.93944
12.2125	255.5362	10.93918
12.22084	255.7033	10.93891
12.22917	255.8739	10.93864
12.2375	256.0424	10.93836
12.24584	256.2082	10.93809
12.25416	256.386	10.93779
12.2625	256.5544	10.93753
12.27083	256.7128	10.93722
12.27916	256.8832	10.93695
12.2875	257.0518	10.93666
12.29584	257.2234	10.93638
12.30417	257.3879	10.9361
12.3125	257.5566	10.93581
12.32083	257.725	10.93553
12.32916	257.8925	10.93522
12.3375	258.0607	10.93496
12.34584	258.2295	10.93466
12.35417	258.3976	10.93438
12.3625	258.5654	10.9341
12.37084	258.7348	10.93382
12.37916	258.902	10.93353
12.3875	259.07	10.93324
12.39583	259.2383	10.93297
12.40416	259.4076	10.93269
12.4125	259.5771	10.93241
12.42084	259.7444	10.9321
12.42917	259.9102	10.9318
12.4375	260.0802	10.93151
12.44583	260.2496	10.93119
12.45416	260.4247	10.93088
12.4625	260.584	10.93058
12.47084	260.7532	10.93028
12.47917	260.9204	10.92994
12.4875	261.0902	10.92964
12.49584	261.2576	10.92934
12.50416	261.425	10.92905
12.5125	261.5929	10.92878
12.52083	261.7617	10.92852
12.52916	261.9291	10.92824
12.5375	262.098	10.92797
12.54584	262.2654	10.92769
12.55417	262.4326	10.92742
12.5625	262.6015	10.92716
12.57083	262.7693	10.92687
12.57916	262.9374	10.92654
12.5875	263.105	10.92624
12.59584	263.2754	10.9259
12.60417	263.442	10.92554
12.6125	263.6086	10.9252
12.62084	263.7788	10.92489
12.62916	263.9456	10.92457
12.6375	264.1128	10.92423
12.64583	264.2797	10.9239
12.65416	264.4504	10.9236
12.6625	264.618	10.92329
12.67084	264.7854	10.92297
12.67917	264.9515	10.92268
12.6875	265.1225	10.92241
12.69583	265.2914	10.92212
12.70416	265.4587	10.9218
12.7125	265.6274	10.92149
12.72084	265.7944	10.92118
12.72917	265.9625	10.92085
12.7375	266.1312	10.92051
12.74584	266.301	10.92021
12.75416	266.4666	10.91986
12.7625	266.6359	10.91953
12.77083	266.7994	10.91921
12.77916	266.97	10.91888
12.7875	267.1382	10.91854
12.79584	267.3072	10.9182
12.80417	267.4755	10.91784
12.8125	267.6424	10.91753
12.82083	267.8095	10.91721
12.82916	267.9785	10.91686
12.8375	268.1472	10.91655
12.84584	268.316	10.91622
12.85417	268.4819	10.91587
12.8625	268.6522	10.91555
12.87083	268.8166	10.91524
12.87917	268.9865	10.91493
12.8875	269.1565	10.91462
12.89583	269.3222	10.91428
12.90416	269.4925	10.91394
12.9125	269.659	10.91363
12.92084	269.827	10.91334
12.92917	269.9942	10.91301
12.9375	270.1617	10.91268
12.94583	270.332	10.91232
12.95416	270.5002	10.91196
12.9625	270.6673	10.91159
12.97084	270.8372	10.91121
12.97917	271.0016	10.91082
12.9875	271.1686	10.91046
12.99583	271.3372	10.9101
13.00417	271.5068	10.90974
13.0125	271.6783	10.9094
13.02083	271.8519	10.90908
13.02916	272.0193	10.90876
13.0375	272.1841	10.90846
13.04584	272.3545	10.90812
13.05417	272.5216	10.90772
13.0625	272.6901	10.90741
13.07083	272.857	10.90705
13.07916	273.0258	10.90668
13.0875	273.1934	10.9063
13.09584	273.36	10.90594
13.10417	273.5302	10.90551
13.1125	273.698	10.90514
13.12083	273.8572	10.90478
13.12917	274.0203	10.90446
13.1375	274.1885	10.90418
13.14583	274.3555	10.90384
13.15416	274.528	10.90354
13.1625	274.6888	10.90325
13.17084	274.8578	10.90291
13.17917	275.0252	10.90255
13.1875	275.195	10.90226
13.19583	275.3628	10.90188
13.20416	275.5293	10.90152
13.2125	275.7	10.90113
13.22084	275.8694	10.9008
13.22917	276.0364	10.90047
13.2375	276.2022	10.90012
13.24583	276.3693	10.89972
13.25417	276.54	10.89937
13.2625	276.7074	10.899
13.27083	276.8754	10.89862
13.27916	277.0445	10.89828
13.2875	277.209	10.89792
13.29584	277.3776	10.89754
13.30417	277.5458	10.89712
13.3125	277.7124	10.8967
13.32083	277.8818	10.89628
13.32916	278.0494	10.89587
13.3375	278.2161	10.89545
13.34584	278.3842	10.89504
13.35417	278.5508	10.89463
13.3625	278.7221	10.89423
13.37083	278.8873	10.89384
13.37917	279.0528	10.89348
13.3875	279.2222	10.89312
13.39583	279.3899	10.89275
13.40416	279.5598	10.89241
13.4125	279.7272	10.89207
13.42084	279.8937	10.89173
13.42917	280.0609	10.89137
13.4375	280.2303	10.89096
13.44583	280.3978	10.8906
13.45416	280.5668	10.89016
13.4625	280.7331	10.88975
13.47084	280.9015	10.88935
13.47917	281.0696	10.88898
13.4875	281.24	10.88856
13.49583	281.4044	10.88817
13.50417	281.5734	10.88777
13.5125	281.7418	10.88739
13.52083	281.9085	10.88705
13.52916	282.0759	10.88663
13.5375	282.2428	10.88628
13.54584	282.4106	10.88592
13.55417	282.5798	10.88553
13.5625	282.7484	10.88517
13.57083	282.9167	10.88476
13.57916	283.087	10.88436
13.5875	283.2549	10.88397
13.59584	283.4205	10.88358
13.60417	283.5872	10.88319
13.6125	283.7556	10.88282
13.62083	283.9228	10.88243
13.62917	284.0887	10.88204
13.6375	284.2584	10.88164
13.64583	284.4278	10.88119
13.65416	284.5933	10.88081
13.6625	284.7619	10.88043
13.67084	284.934	10.88001
13.67917	285.0972	10.87962
13.6875	285.2662	10.87926
13.69583	285.4303	10.87883
13.70416	285.5998	10.87838
13.7125	285.7696	10.87794
13.72084	285.942	10.87753
13.72917	286.1088	10.8771
13.7375	286.2731	10.87667
13.74583	286.4426	10.87623
13.75417	286.6082	10.87581
13.7625	286.7788	10.87538
13.77083	286.9456	10.87487
13.77916	287.1114	10.87443
13.7875	287.2785	10.87401
13.79584	287.448	10.8736
13.80417	287.6168	10.87317
13.8125	287.7836	10.87274
13.82083	287.9522	10.87229
13.82916	288.121	10.87184
13.8375	288.2893	10.8714
13.84584	288.456	10.87094
13.85417	288.6229	10.87053
13.8625	288.7924	10.8701
13.87083	288.9632	10.86967
13.87917	289.1331	10.86925
13.8875	289.2946	10.86881
13.89583	289.4621	10.86839
13.90416	289.6306	10.86798
13.9125	289.7966	10.86752
13.92084	289.9664	10.86711
13.92917	290.1334	10.86668
13.9375	290.3006	10.86623
13.94583	290.4692	10.8658
13.95416	290.6359	10.86536
13.9625	290.805	10.8649
13.97084	290.9728	10.86439
13.97917	291.1375	10.86392
13.9875	291.3086	10.86345
13.99583	291.4746	10.86299
14.00417	291.6412	10.86248
14.0125	291.8098	10.86202
14.02083	291.9785	10.86152
14.02916	292.1455	10.86105
14.0375	292.3142	10.86059
14.04584	292.482	10.86012
14.05417	292.65	10.85969
14.0625	292.8139	10.85922
14.07083	292.9826	10.85873
14.07916	293.1523	10.85827
14.0875	293.3183	10.8578
14.09584	293.4863	10.85734
14.10417	293.655	10.85688
14.1125	293.8213	10.8564
14.12083	293.9875	10.85587
14.12917	294.1576	10.85537
14.1375	294.3248	10.85485
14.14583	294.491	10.85433
14.15416	294.659	10.8538
14.1625	294.8265	10.85328
14.17084	294.9932	10.85276
14.17917	295.1606	10.85223
14.1875	295.3285	10.85172
14.19583	295.4975	10.85127
14.20416	295.6658	10.85076
14.2125	295.8323	10.85026
14.22084	296	10.8498
14.22917	296.1674	10.84934
14.2375	296.3374	10.84889
14.24583	296.5046	10.84844
14.25417	296.67	10.84799
14.2625	296.8398	10.84755
14.27083	297.0063	10.84706
14.27916	297.1738	10.84649
14.2875	297.3436	10.84602
14.29584	297.5101	10.84551
14.30417	297.6775	10.84499
14.3125	297.845	10.84446
14.32083	298.0141	10.84397
14.32916	298.1797	10.84348
14.3375	298.3491	10.84293
14.34584	298.5185	10.84238
14.35417	298.6856	10.84189
14.3625	298.8534	10.84139
14.37083	299.0225	10.8409
14.37917	299.1867	10.84042
14.3875	299.3557	10.8399
14.39583	299.5236	10.8394
14.40416	299.6918	10.83886
14.4125	299.8591	10.83831
14.42084	300.0276	10.83778
14.42917	300.1962	10.83722
14.4375	300.3623	10.83656
14.44583	300.5322	10.83599
14.45416	300.6984	10.83539
14.4625	300.8646	10.83479
14.47084	301.031	10.83424
14.47917	301.2014	10.83371
14.4875	301.37	10.83313
14.49583	301.538	10.83253
14.50417	301.704	10.8319
14.5125	301.8719	10.83139
14.52083	302.0416	10.83087
14.52916	302.2075	10.83031
14.5375	302.3763	10.82976
14.54584	302.5425	10.82915
14.55417	302.715	10.82859
14.5625	302.8794	10.82798
14.57083	303.0493	10.82742
14.57916	303.2161	10.82689
14.5875	303.3848	10.8264
14.59584	303.5522	10.82584
14.60417	303.719	10.82527
14.6125	303.89	10.82474
14.62083	304.0558	10.82418
14.62917	304.2226	10.82364
14.6375	304.3904	10.82301
