Time (min)	Temperature (C)	Weight (mg)
14.64583	304.5572	10.8224
14.65416	304.7265	10.82181
14.6625	304.8928	10.82119
14.67084	305.0608	10.82055
14.67917	305.2272	10.81988
14.6875	305.3987	10.81926
14.69583	305.5652	10.81858
14.70416	305.7331	10.81792
14.7125	305.8985	10.8173
14.72084	306.0708	10.81672
14.72917	306.24	10.81611
14.7375	306.4025	10.81548
14.74583	306.5706	10.81488
14.75417	306.7363	10.81426
14.7625	306.9046	10.81367
14.77083	307.0725	10.81307
14.77916	307.2406	10.81248
14.7875	307.4062	10.81186
14.79584	307.5756	10.81123
14.80417	307.7434	10.8106
14.8125	307.9092	10.80996
14.82083	308.0796	10.80933
14.82916	308.2475	10.80867
14.8375	308.4144	10.80804
14.84584	308.5806	10.80738
14.85417	308.7482	10.80673
14.8625	308.9163	10.80604
14.87083	309.0836	10.8054
14.87917	309.2498	10.80473
14.8875	309.4167	10.80405
14.89583	309.5877	10.80336
14.90416	309.755	10.80264
14.9125	309.921	10.80196
14.92084	310.089	10.80128
14.92917	310.2599	10.8006
14.9375	310.4236	10.79991
14.94583	310.593	10.79917
14.95416	310.7615	10.79847
14.9625	310.9297	10.79778
14.97084	311.0967	10.79705
14.97917	311.263	10.79633
14.9875	311.432	10.79562
14.99583	311.5988	10.79492
15.00417	311.7656	10.79423
15.0125	311.9362	10.79349
15.02083	312.1022	10.79278
15.02916	312.2688	10.79215
15.0375	312.4392	10.79144
15.04584	312.6051	10.7907
15.05417	312.7738	10.79
15.0625	312.9405	10.78929
15.07083	313.107	10.78859
15.07916	313.2761	10.78783
15.0875	313.4444	10.78704
15.09584	313.6103	10.78628
15.10417	313.777	10.78551
15.1125	313.9446	10.78471
15.12083	314.113	10.78393
15.12917	314.28	10.78316
15.1375	314.4494	10.78239
15.14583	314.6179	10.78164
15.15416	314.7854	10.78084
15.1625	314.9518	10.78003
15.17084	315.1184	10.77928
15.17917	315.2856	10.77852
15.1875	315.4547	10.77774
15.19583	315.6244	10.77697
15.20416	315.7886	10.7762
15.2125	315.9598	10.77541
15.22084	316.1268	10.77458
15.22917	316.294	10.77374
15.2375	316.4608	10.77292
15.24583	316.6296	10.77214
15.25417	316.7955	10.77131
15.2625	316.9637	10.77048
15.27083	317.1336	10.76966
15.27916	317.3008	10.76884
15.2875	317.4698	10.76797
15.29584	317.6338	10.76713
15.30417	317.8022	10.76631
15.3125	317.9698	10.76548
15.32083	318.1384	10.76463
15.32916	318.3076	10.76374
15.3375	318.4722	10.76287
15.34584	318.641	10.76198
15.35417	318.8106	10.76108
15.3625	318.9759	10.76019
15.37083	319.1463	10.75932
15.37917	319.3136	10.75844
15.3875	319.4816	10.7576
15.39583	319.6501	10.75671
15.40416	319.8148	10.75581
15.4125	319.9852	10.75492
15.42084	320.1496	10.754
15.42917	320.3188	10.75308
15.4375	320.4878	10.75214
15.44583	320.6546	10.75119
15.45416	320.8235	10.75025
15.4625	320.992	10.74928
15.47084	321.1582	10.74824
15.47917	321.3274	10.74726
15.4875	321.4924	10.74625
15.49583	321.6594	10.74531
15.50417	321.829	10.74434
15.5125	321.9978	10.74336
15.52083	322.1631	10.74242
15.52916	322.3303	10.74147
15.5375	322.5007	10.74049
15.54584	322.6682	10.73953
15.55417	322.832	10.73855
15.5625	323.0014	10.73758
15.57083	323.1697	10.73661
15.57916	323.3374	10.73559
15.5875	323.5068	10.73458
15.59584	323.6756	10.73353
15.60417	323.8409	10.73248
15.6125	324.0095	10.73146
15.62083	324.1758	10.73042
15.62917	324.3429	10.72936
15.6375	324.5112	10.72833
15.64583	324.6775	10.72732
15.65416	324.848	10.7263
15.6625	325.0136	10.72527
15.67084	325.1806	10.72425
15.67917	325.3548	10.72322
15.6875	325.5185	10.7222
15.69583	325.6829	10.72111
15.70416	325.8506	10.72004
15.7125	326.0168	10.71896
15.72084	326.187	10.71786
15.72917	326.3544	10.71672
15.7375	326.5216	10.7156
15.74583	326.689	10.71446
15.75417	326.8584	10.71332
15.7625	327.0272	10.71219
15.77083	327.196	10.71105
15.77916	327.3615	10.70991
15.7875	327.527	10.70873
15.79584	327.6931	10.70762
15.80417	327.8626	10.70645
15.8125	328.0296	10.70526
15.82083	328.1966	10.70408
15.82916	328.364	10.7029
15.8375	328.5332	10.70169
15.84584	328.7	10.70048
15.85417	328.8675	10.69926
15.8625	329.0355	10.69803
15.87083	329.2014	10.6968
15.87917	329.3706	10.69553
15.8875	329.5385	10.69427
15.89583	329.7058	10.69306
15.90416	329.8732	10.69182
15.9125	330.0396	10.69056
15.92084	330.2072	10.68934
15.92917	330.3757	10.6881
15.9375	330.5446	10.68686
15.94583	330.71	10.68562
15.95416	330.8778	10.68438
15.9625	331.0438	10.68311
15.97084	331.213	10.68186
15.97917	331.3794	10.68051
15.9875	331.5466	10.67918
15.99583	331.7153	10.67787
16.00417	331.8825	10.67657
16.0125	332.0472	10.67524
16.02084	332.2168	10.67386
16.02917	332.384	10.67249
16.0375	332.5497	10.67113
16.04584	332.7212	10.66978
16.05417	332.888	10.6684
16.0625	333.0558	10.66701
16.07083	333.2224	10.66561
16.07916	333.3902	10.66421
16.0875	333.5661	10.66278
16.09583	333.7354	10.66131
16.10416	333.8977	10.6599
16.1125	334.0615	10.65848
16.12083	334.2276	10.65704
16.12917	334.3976	10.65559
16.1375	334.5617	10.65417
16.14584	334.7322	10.65277
16.15417	334.8997	10.65134
16.1625	335.0672	10.64986
16.17084	335.2344	10.64838
16.17917	335.4026	10.64692
16.1875	335.5685	10.64542
16.19583	335.737	10.6439
16.20416	335.904	10.64236
16.2125	336.0724	10.64084
16.22083	336.2414	10.6393
16.22916	336.4074	10.63774
16.2375	336.5742	10.63618
16.24583	336.7391	10.63464
16.25417	336.907	10.63305
16.2625	337.0768	10.63145
16.27084	337.2432	10.62984
16.27917	337.4128	10.62826
16.2875	337.5813	10.62665
16.29584	337.7458	10.62502
16.30417	337.9148	10.62337
16.3125	338.0825	10.62173
16.32083	338.2484	10.62008
16.32916	338.4174	10.61844
16.3375	338.5855	10.61677
16.34583	338.7522	10.61512
16.35416	338.921	10.61345
16.3625	339.0882	10.61173
16.37083	339.2553	10.61003
16.37917	339.4253	10.60835
16.3875	339.5915	10.60665
16.39584	339.7586	10.60494
16.40417	339.9375	10.60319
16.4125	340.103	10.60144
16.42084	340.2705	10.5997
16.42917	340.4368	10.59792
16.4375	340.6053	10.59619
16.44583	340.7731	10.59445
16.45416	340.9406	10.59267
16.4625	341.1087	10.59086
16.47083	341.2782	10.58904
16.47916	341.443	10.58718
16.4875	341.6122	10.58531
16.49583	341.7795	10.58344
16.50417	341.9478	10.58156
16.5125	342.1136	10.57972
16.52084	342.2813	10.57784
16.52917	342.4508	10.57595
16.5375	342.6075	10.574
16.54584	342.7774	10.57209
16.55417	342.9418	10.5702
16.5625	343.1101	10.56826
16.57083	343.2777	10.56636
16.57916	343.4472	10.56446
16.5875	343.6134	10.56257
16.59583	343.7808	10.56064
16.60416	343.9467	10.55869
16.6125	344.1148	10.55678
16.62083	344.2807	10.55488
16.62917	344.4504	10.5529
16.6375	344.6179	10.55082
16.64584	344.7832	10.54887
16.65417	344.9516	10.54687
16.6625	345.1191	10.54486
16.67084	345.287	10.54282
16.67917	345.455	10.54074
16.6875	345.6205	10.53867
16.69583	345.7891	10.53657
16.70416	345.9546	10.5345
16.7125	346.1271	10.53244
16.72083	346.2911	10.5304
16.72916	346.4588	10.52825
16.7375	346.6288	10.52612
16.74583	346.7938	10.52395
16.75417	346.961	10.52176
16.7625	347.1294	10.51959
16.77084	347.2956	10.51742
16.77917	347.463	10.51524
16.7875	347.6324	10.51304
16.79584	347.7992	10.51081
16.80417	347.968	10.50858
16.8125	348.1362	10.50636
16.82083	348.3037	10.50412
16.82916	348.4717	10.5019
16.8375	348.6389	10.49967
16.84583	348.81	10.49744
16.85416	348.9745	10.49514
16.8625	349.1407	10.49284
16.87083	349.3094	10.49052
16.87917	349.4817	10.4882
16.8875	349.6531	10.4859
16.89584	349.821	10.48357
16.90417	349.988	10.48124
16.9125	350.1567	10.47886
16.92084	350.3209	10.47648
16.92917	350.4827	10.47408
16.9375	350.6464	10.4717
16.94583	350.8168	10.46931
16.95416	350.9813	10.46692
16.9625	351.1488	10.46448
16.97083	351.316	10.46203
16.97916	351.484	10.45961
16.9875	351.6502	10.45712
16.99583	351.817	10.45466
17.00417	351.9817	10.45221
17.0125	352.1481	10.44974
17.02084	352.3213	10.44727
17.02917	352.4956	10.44476
17.0375	352.6622	10.44223
17.04584	352.8322	10.43975
17.05417	352.9998	10.43723
17.0625	353.1688	10.43466
17.07083	353.3347	10.43213
17.07916	353.5033	10.42959
17.0875	353.6676	10.427
17.09583	353.8374	10.42436
17.10416	354.0024	10.42173
17.1125	354.1704	10.41911
17.12083	354.3372	10.41648
17.12917	354.4972	10.41381
17.1375	354.6602	10.41116
17.14584	354.83	10.40849
17.15417	354.9968	10.40579
17.1625	355.1638	10.40309
17.17084	355.3285	10.40039
17.17917	355.4952	10.3977
17.1875	355.6616	10.39497
17.19583	355.8285	10.39225
17.20416	355.9935	10.38949
17.2125	356.163	10.38672
17.22083	356.3302	10.38394
17.22916	356.5	10.38116
17.2375	356.666	10.37839
17.24583	356.8328	10.37561
17.25417	357.0004	10.37279
17.2625	357.1697	10.36994
17.27084	357.3387	10.36707
17.27917	357.5045	10.36418
17.2875	357.6716	10.3613
17.29584	357.8389	10.35839
17.30417	358.0074	10.35548
17.3125	358.1712	10.35257
17.32083	358.3414	10.34961
17.32916	358.5058	10.34665
17.3375	358.6745	10.34367
17.34583	358.8388	10.34072
17.35416	359.0062	10.33774
17.3625	359.1742	10.33477
17.37083	359.3426	10.33177
17.37917	359.5066	10.32877
17.3875	359.6766	10.32575
17.39584	359.8435	10.32271
17.40417	360.0126	10.31965
17.4125	360.178	10.31649
17.42084	360.3486	10.31336
17.42917	360.5144	10.3102
17.4375	360.6826	10.30706
17.44583	360.8487	10.30392
17.45416	361.0167	10.30078
17.4625	361.1844	10.29764
17.47083	361.3484	10.29445
17.47916	361.5183	10.29128
17.4875	361.6846	10.2881
17.49583	361.851	10.28501
17.50417	362.015	10.28184
17.5125	362.1828	10.27865
17.52084	362.3476	10.27541
17.52917	362.516	10.27212
17.5375	362.6832	10.26883
17.54584	362.8519	10.26554
17.55417	363.0187	10.26222
17.5625	363.1872	10.25888
17.57083	363.3569	10.25554
17.57916	363.5242	10.25214
17.5875	363.6918	10.24879
17.59583	363.862	10.24542
17.60416	364.028	10.24204
17.6125	364.1959	10.23867
17.62083	364.3695	10.23524
17.62917	364.5402	10.23179
17.6375	364.7035	10.22835
17.64584	364.875	10.22486
17.65417	365.0412	10.22137
17.6625	365.2075	10.21786
17.67084	365.3759	10.21436
17.67917	365.5432	10.21079
17.6875	365.7054	10.20718
17.69583	365.8713	10.20359
17.70416	366.0336	10.19999
17.7125	366.2008	10.1964
17.72083	366.3562	10.19279
17.72916	366.5194	10.18916
17.7375	366.6869	10.18552
17.74583	366.8562	10.18183
17.75417	367.0241	10.17812
17.7625	367.1937	10.17447
17.77084	367.3574	10.17077
17.77917	367.5266	10.16714
17.7875	367.6934	10.16343
17.79584	367.8621	10.15966
17.80417	368.0269	10.15589
17.8125	368.1918	10.15212
17.82083	368.3609	10.14833
17.82916	368.5256	10.1445
17.8375	368.6938	10.14066
17.84583	368.8597	10.13682
17.85416	369.027	10.13298
17.8625	369.1906	10.12902
17.87083	369.3561	10.1251
17.87917	369.5238	10.12119
17.8875	369.6894	10.11728
17.89584	369.8609	10.11333
17.90417	370.0262	10.10939
17.9125	370.19	10.10542
17.92084	370.3613	10.10144
17.92917	370.5288	10.09739
17.9375	370.6974	10.09334
17.94583	370.8662	10.08928
17.95416	371.0329	10.08522
17.9625	371.2038	10.08116
17.97083	371.372	10.07702
17.97916	371.5366	10.0729
17.9875	371.705	10.06871
17.99583	371.8736	10.06453
18.00417	372.0385	10.0604
18.0125	372.2037	10.05623
18.02084	372.3724	10.052
18.02917	372.5382	10.04776
18.0375	372.7057	10.0435
18.04584	372.8708	10.0392
18.05417	373.0372	10.03489
18.0625	373.2036	10.03055
18.07083	373.3671	10.0262
18.07916	373.5328	10.02184
18.0875	373.693	10.01742
18.09583	373.8602	10.01299
18.10416	374.0246	10.00861
18.1125	374.1914	10.00415
18.12083	374.3568	9.999634
18.12917	374.5235	9.995156
18.1375	374.6922	9.990674
18.14584	374.8596	9.986156
18.15417	375.031	9.981625
18.1625	375.1968	9.977111
18.17084	375.3668	9.972562
18.17917	375.5362	9.968004
18.1875	375.7034	9.963398
18.19583	375.87	9.958801
18.20416	376.0356	9.954194
18.2125	376.2047	9.949545
18.22083	376.3682	9.944879
18.22916	376.5341	9.940187
18.2375	376.7027	9.935509
18.24583	376.8643	9.930742
18.25417	377.0316	9.925937
18.2625	377.1972	9.921125
18.27084	377.3584	9.916291
18.27917	377.5243	9.911402
18.2875	377.6867	9.906512
18.29584	377.8518	9.901602
18.30417	378.0178	9.896681
18.3125	378.1847	9.891755
18.32083	378.3526	9.886793
18.32916	378.5168	9.881812
18.3375	378.6828	9.876789
18.34583	378.8512	9.871799
18.35416	379.0183	9.866757
18.3625	379.1858	9.861765
18.37083	379.3494	9.856701
18.37917	379.5154	9.851612
18.3875	379.6835	9.846469
18.39584	379.8484	9.841328
18.40417	380.0139	9.836141
18.4125	380.18	9.830941
18.42084	380.3464	9.82575
18.42917	380.512	9.820491
18.4375	380.682	9.815254
18.44583	380.8457	9.809958
18.45416	381.0116	9.804636
18.4625	381.1792	9.799269
18.47083	381.3438	9.793918
18.47916	381.5109	9.788512
18.4875	381.6731	9.783118
18.49583	381.8394	9.77771
18.50417	382.0052	9.77232
18.5125	382.1715	9.76692
18.52084	382.3362	9.761461
18.52917	382.5034	9.755952
18.5375	382.6706	9.750437
18.54584	382.8392	9.744928
18.55417	383.0012	9.739364
18.5625	383.17	9.733784
18.57083	383.3364	9.728149
18.57916	383.5013	9.722501
18.5875	383.6664	9.71678
18.59583	383.8315	9.711044
18.60416	383.9978	9.705295
18.6125	384.1646	9.699541
18.62083	384.3301	9.693781
18.62917	384.4956	9.687975
18.6375	384.6612	9.682132
18.64584	384.8257	9.676269
18.65417	384.9906	9.670371
18.6625	385.1565	9.664432
18.67084	385.3168	9.658484
18.67917	385.475	9.652482
18.6875	385.6353	9.646444
18.69583	385.7956	9.640412
18.70416	385.9565	9.63436
18.7125	386.1238	9.628264
18.72083	386.2912	9.622153
18.72916	386.4558	9.616024
18.7375	386.6218	9.609875
18.74583	386.7924	9.6037
18.75417	386.9576	9.597491
18.7625	387.1226	9.591272
18.77084	387.2912	9.585089
18.77917	387.4605	9.578775
18.7875	387.6287	9.572418
18.79584	387.797	9.566035
18.80417	387.9638	9.559592
18.8125	388.1286	9.553205
18.82083	388.2964	9.546766
18.82916	388.4633	9.540305
18.8375	388.6316	9.533822
18.84583	388.7957	9.52729
18.85416	388.9641	9.520686
18.8625	389.1291	9.514093
18.87083	389.2956	9.507476
18.87917	389.4596	9.500849
18.8875	389.6262	9.494201
18.89584	389.7917	9.487408
18.90417	389.9566	9.480613
18.9125	390.1297	9.473816
18.92084	390.2954	9.46695
18.92917	390.4556	9.460059
18.9375	390.6189	9.453139
18.94583	390.7828	9.446182
18.95416	390.9512	9.439184
18.9625	391.1172	9.432116
18.97083	391.2812	9.424988
18.97916	391.445	9.417843
18.9875	391.6037	9.41065
18.99583	391.7662	9.403378
19.00417	391.931	9.396059
19.0125	392.0926	9.388696
19.02084	392.2574	9.381299
19.02917	392.4244	9.373902
19.0375	392.5872	9.366481
19.04584	392.7514	9.359024
19.05417	392.9244	9.351571
19.0625	393.0906	9.344113
19.07083	393.2575	9.33665
19.07916	393.4201	9.329155
19.0875	393.585	9.321666
19.09583	393.751	9.314172
19.10416	393.9133	9.306616
19.1125	394.0752	9.299016
19.12083	394.2351	9.291401
19.12917	394.4016	9.283759
19.1375	394.5652	9.276074
19.14584	394.7318	9.268308
19.15417	394.8961	9.260484
19.1625	395.0598	9.252618
19.17084	395.2241	9.244695
19.17917	395.3904	9.236688
19.1875	395.5544	9.228634
19.19583	395.7212	9.22059
19.20416	395.8946	9.212489
19.2125	396.0553	9.204369
19.22083	396.2168	9.196215
19.22916	396.382	9.188048
19.2375	396.546	9.179897
19.24583	396.71	9.171699
19.25417	396.8752	9.163445
19.2625	397.0416	9.15515
19.27084	397.2053	9.14684
19.27917	397.3714	9.138424
19.2875	397.5328	9.129986
19.29584	397.701	9.121549
19.30417	397.8654	9.113078
19.3125	398.0291	9.104553
19.32083	398.1934	9.095929
19.32916	398.3606	9.087208
19.3375	398.5231	9.078528
19.34583	398.6896	9.069836
19.35416	398.8544	9.061141
19.3625	399.0206	9.052428
19.37083	399.1846	9.043694
19.37917	399.3464	9.034903
19.3875	399.513	9.026109
19.39584	399.6758	9.017268
19.40417	399.8428	9.008353
19.4125	400.0068	8.999434
19.42084	400.1702	8.990369
19.42917	400.3363	8.981306
19.4375	400.5012	8.972175
19.44583	400.6635	8.963026
19.45416	400.8294	8.953774
19.4625	400.9945	8.944458
19.47083	401.1596	8.935101
19.47916	401.3245	8.925712
19.4875	401.4887	8.916337
19.49583	401.6536	8.906922
19.50417	401.818	8.89752
19.5125	401.98	8.888124
19.52084	402.144	8.87865
19.52917	402.3094	8.869079
19.5375	402.4734	8.859476
19.54584	402.638	8.849828
19.55417	402.8046	8.840095
19.5625	402.969	8.830342
19.57083	403.1324	8.820494
19.57916	403.2959	8.810585
19.5875	403.4602	8.800599
19.59583	403.6227	8.790528
19.60416	403.7898	8.780447
19.6125	403.9542	8.770366
19.62083	404.1176	8.760259
19.62917	404.2825	8.750126
19.6375	404.4456	8.739916
19.64584	404.6082	8.729631
19.65417	404.7729	8.719334
19.6625	404.9369	8.708996
19.67084	405.1012	8.698632
19.67917	405.2646	8.688147
19.6875	405.4311	8.677606
19.69583	405.5923	8.666974
19.70416	405.7578	8.656303
19.7125	405.9207	8.645575
19.72083	406.0821	8.634836
19.72916	406.2475	8.624071
19.7375	406.4112	8.6133
19.74583	406.5762	8.602532
19.75417	406.7417	8.591785
19.7625	406.9038	8.580969
19.77084	407.0647	8.570126
19.77917	407.2314	8.55922
19.7875	407.3944	8.548144
19.79584	407.5603	8.536918
19.80417	407.7213	8.525731
19.8125	407.8835	8.514509
19.82083	408.0488	8.503204
19.82916	408.2141	8.49182
19.8375	408.3766	8.48038
19.84583	408.5407	8.468954
19.85416	408.7052	8.457403
19.8625	408.8653	8.445918
19.87083	409.0289	8.434461
19.87917	409.196	8.423019
19.8875	409.3594	8.41143
19.89584	409.521	8.399743
19.90417	409.6848	8.387994
19.9125	409.8462	8.37621
19.92084	410.0076	8.364266
19.92917	410.174	8.352155
19.9375	410.3358	8.340036
19.94583	410.496	8.32778
19.95416	410.6615	8.315538
19.9625	410.8227	8.30329
19.97083	410.9864	8.291022
19.97916	411.1505	8.278705
19.9875	411.3131	8.266328
19.99583	411.4766	8.253872
20.00417	411.6398	8.241398
20.0125	411.802	8.228914
20.02084	411.9652	8.216384
20.02917	412.1293	8.203814
20.0375	412.2891	8.191118
20.04584	412.4508	8.178316
20.05417	412.6164	8.165422
20.0625	412.7766	8.152498
20.07083	412.9408	8.139534
20.07916	413.1012	8.126507
20.0875	413.2654	8.113412
20.09583	413.427	8.1003
20.10416	413.5868	8.087124
20.1125	413.7504	8.073838
20.12083	413.911	8.0605
20.12917	414.0748	8.047112
20.1375	414.2364	8.033694
20.14584	414.3972	8.020147
20.15417	414.5587	8.006524
20.1625	414.7205	7.992832
20.17084	414.8846	7.979078
20.17917	415.0457	7.965219
20.1875	415.211	7.951225
20.19583	415.3725	7.93717
20.20416	415.5324	7.923074
20.2125	415.6922	7.908918
20.22083	415.858	7.894707
20.22916	416.0166	7.88056
20.2375	416.1826	7.866432
20.24583	416.3419	7.852282
20.25417	416.5049	7.838026
20.2625	416.6683	7.823715
20.27084	416.8304	7.809407
20.27917	416.9918	7.795026
20.2875	417.1545	7.780532
20.29584	417.3147	7.765978
20.30417	417.4762	7.751342
20.3125	417.6375	7.736497
20.32083	417.7984	7.721497
20.32916	417.9588	7.706436
20.3375	418.122	7.691421
20.34583	418.2838	7.676359
20.35416	418.4432	7.661148
20.3625	418.6065	7.64581
20.37083	418.766	7.630445
20.37917	418.9309	7.615069
20.3875	419.0894	7.599637
20.39584	419.2524	7.584197
20.40417	419.4138	7.568624
20.4125	419.5742	7.552881
20.42084	419.7354	7.536966
20.42917	419.8952	7.520989
20.4375	420.0597	7.505008
20.44583	420.2156	7.48906
20.45416	420.3748	7.47308
20.4625	420.537	7.457035
20.47083	420.7004	7.440882
20.47916	420.86	7.424618
20.4875	421.0184	7.408261
20.49583	421.1804	7.39182
20.50417	421.3394	7.375364
20.5125	421.5004	7.358837
20.52084	421.6603	7.342245
20.52917	421.8204	7.325582
20.5375	421.982	7.308741
20.54584	422.1425	7.291798
20.55417	422.3003	7.274842
20.5625	422.4654	7.257745
20.57083	422.6242	7.240636
20.57916	422.7887	7.223484
20.5875	422.954	7.206342
20.59583	423.115	7.189155
20.60416	423.2753	7.171869
20.6125	423.4344	7.154461
20.62083	423.591	7.13701
20.62917	423.748	7.119504
20.6375	423.9082	7.101952
20.64584	424.0697	7.08451
20.65417	424.2296	7.06705
20.6625	424.3916	7.049578
20.67084	424.5497	7.03188
20.67917	424.7121	7.014011
20.6875	424.8722	6.996028
20.69583	425.0299	6.977881
20.70416	425.1914	6.95968
20.7125	425.3506	6.94137
20.72083	425.5111	6.922986
20.72916	425.6679	6.904545
20.7375	425.8297	6.886109
20.74583	425.987	6.867688
20.75417	426.151	6.849258
20.7625	426.3108	6.830649
20.77084	426.47	6.811936
20.77917	426.6295	6.793222
20.7875	426.7896	6.774316
20.79584	426.9498	6.755166
20.80417	427.1075	6.735755
20.8125	427.2703	6.716196
20.82083	427.4382	6.696487
20.82916	427.5984	6.676706
20.8375	427.7594	6.657034
20.84583	427.9189	6.637644
20.85416	428.0817	6.618506
20.8625	428.2418	6.599422
20.87083	428.4027	6.580325
20.87917	428.564	6.561036
20.8875	428.724	6.541476
20.89584	428.8783	6.521627
20.90417	429.0366	6.501666
20.9125	429.1956	6.481498
20.92084	429.3586	6.460993
20.92917	429.5157	6.44023
20.9375	429.6799	6.419248
20.94583	429.8356	6.398194
20.95416	429.9967	6.377161
20.9625	430.1598	6.356298
20.97083	430.3171	6.335737
20.97916	430.4784	6.315238
20.9875	430.6388	6.294642
20.99583	430.8024	6.274032
21.00417	430.963	6.25343
21.0125	431.1224	6.232732
21.02084	431.2838	6.212021
21.02917	431.4481	6.19128
21.0375	431.6076	6.170461
21.04584	431.7724	6.149636
21.05417	431.9321	6.128731
21.0625	432.0974	6.10783
21.07083	432.2581	6.086672
21.07916	432.4206	6.065254
21.0875	432.5832	6.043684
21.09583	432.7468	6.021968
21.10416	432.9081	5.99998
21.1125	433.0726	5.977742
21.12083	433.2354	5.955484
21.12917	433.4	5.933238
21.1375	433.5656	5.910891
21.14584	433.7289	5.888381
21.15417	433.893	5.865855
21.1625	434.0576	5.843215
21.17084	434.2222	5.820434
21.17917	434.3863	5.797661
21.1875	434.5518	5.774847
21.19583	434.7167	5.751949
21.20416	434.8781	5.728901
21.2125	435.0456	5.705514
21.22083	435.2118	5.6818
21.22916	435.376	5.657932
21.2375	435.5416	5.634087
21.24583	435.707	5.610326
21.25417	435.8727	5.586504
21.2625	436.035	5.562391
21.27084	436.2026	5.538132
21.27917	436.367	5.513761
21.2875	436.5306	5.4893
21.29584	436.695	5.464878
21.30417	436.8637	5.44043
21.3125	437.0266	5.415955
21.32083	437.193	5.391388
21.32916	437.3611	5.366765
21.3375	437.5275	5.342195
21.34583	437.6966	5.31768
21.35416	437.8649	5.293094
21.3625	438.0378	5.268352
21.37083	438.21	5.243426
21.37917	438.3836	5.218226
21.3875	438.5542	5.192978
21.39584	438.7236	5.167754
21.40417	438.8985	5.142581
21.4125	439.0696	5.117196
21.42084	439.2418	5.091653
21.42917	439.4144	5.06598
21.4375	439.5889	5.040097
21.44583	439.7596	5.014306
21.45416	439.9343	4.98845
21.4625	440.1068	4.962452
21.47083	440.2772	4.936161
21.47916	440.455	4.909598
21.4875	440.6285	4.882867
21.49583	440.802	4.856209
21.50417	440.9764	4.82942
21.5125	441.152	4.802475
21.52084	441.3291	4.775542
21.52917	441.5028	4.748344
21.5375	441.6769	4.720959
21.54584	441.854	4.693466
21.55417	442.0303	4.665882
21.5625	442.2047	4.638293
21.57083	442.3784	4.610604
21.57916	442.5543	4.582871
21.5875	442.73	4.555144
21.59583	442.9078	4.527396
21.60416	443.0824	4.499424
21.6125	443.2585	4.471142
21.62083	443.433	4.442455
21.62917	443.6096	4.413583
21.6375	443.7852	4.384662
21.64584	443.9604	4.35549
21.65417	444.1389	4.325996
21.6625	444.3136	4.296028
21.67084	444.4911	4.26557
21.67917	444.6684	4.234832
21.6875	444.8434	4.204082
21.69583	445.021	4.173511
21.70416	445.1952	4.143234
21.7125	445.3728	4.113018
21.72083	445.5521	4.082768
21.72916	445.7256	4.052364
21.7375	445.9034	4.02184
21.74583	446.0798	3.991406
21.75417	446.2554	3.960961
21.7625	446.4316	3.9305
21.77084	446.6098	3.899915
21.77917	446.7854	3.869082
21.7875	446.965	3.837898
21.79584	447.1403	3.806543
21.80417	447.3178	3.775089
21.8125	447.4956	3.743626
21.82083	447.6704	3.712094
21.82916	447.8461	3.680383
21.8375	448.025	3.64862
21.84583	448.2002	3.616663
21.85416	448.3752	3.5844
21.8625	448.5528	3.552033
21.87083	448.7309	3.51961
21.87917	448.9058	3.487042
21.8875	449.0842	3.454264
21.89584	449.2612	3.421352
21.90417	449.4334	3.388433
21.9125	449.6119	3.355527
21.92084	449.7893	3.322684
21.92917	449.9654	3.2898
